Code	Guess	#Right	Right in wrong spot	sum
6942	0000	0	0			0
6942	0001	0	0			0
6942	0002	0	1			1
6942	0003	0	0			0
6942	0004	1	0			1
6942	0005	0	0			0
6942	0006	1	0			1
6942	0007	0	0			0
6942	0008	0	0			0
6942	0009	1	0			1
6942	0010	0	0			0
6942	0011	0	0			0
6942	0012	0	1			1
6942	0013	0	0			0
6942	0014	1	0			1
6942	0015	0	0			0
6942	0016	1	0			1
6942	0017	0	0			0
6942	0018	0	0			0
6942	0019	1	0			1
6942	0020	1	0			1
6942	0021	1	0			1
6942	0022	0	1			1
6942	0023	1	0			1
6942	0024	2	0			2
6942	0025	1	0			1
6942	0026	2	0			2
6942	0027	1	0			1
6942	0028	1	0			1
6942	0029	2	0			2
6942	0030	0	0			0
6942	0031	0	0			0
6942	0032	0	1			1
6942	0033	0	0			0
6942	0034	1	0			1
6942	0035	0	0			0
6942	0036	1	0			1
6942	0037	0	0			0
6942	0038	0	0			0
6942	0039	1	0			1
6942	0040	0	1			1
6942	0041	0	1			1
6942	0042	0	2			2
6942	0043	0	1			1
6942	0044	0	1			1
6942	0045	0	1			1
6942	0046	1	1			2
6942	0047	0	1			1
6942	0048	0	1			1
6942	0049	1	1			2
6942	0050	0	0			0
6942	0051	0	0			0
6942	0052	0	1			1
6942	0053	0	0			0
6942	0054	1	0			1
6942	0055	0	0			0
6942	0056	1	0			1
6942	0057	0	0			0
6942	0058	0	0			0
6942	0059	1	0			1
6942	0060	1	0			1
6942	0061	1	0			1
6942	0062	1	1			2
6942	0063	1	0			1
6942	0064	2	0			2
6942	0065	1	0			1
6942	0066	1	0			1
6942	0067	1	0			1
6942	0068	1	0			1
6942	0069	2	0			2
6942	0070	0	0			0
6942	0071	0	0			0
6942	0072	0	1			1
6942	0073	0	0			0
6942	0074	1	0			1
6942	0075	0	0			0
6942	0076	1	0			1
6942	0077	0	0			0
6942	0078	0	0			0
6942	0079	1	0			1
6942	0080	0	0			0
6942	0081	0	0			0
6942	0082	0	1			1
6942	0083	0	0			0
6942	0084	1	0			1
6942	0085	0	0			0
6942	0086	1	0			1
6942	0087	0	0			0
6942	0088	0	0			0
6942	0089	1	0			1
6942	0090	1	0			1
6942	0091	1	0			1
6942	0092	1	1			2
6942	0093	1	0			1
6942	0094	2	0			2
6942	0095	1	0			1
6942	0096	2	0			2
6942	0097	1	0			1
6942	0098	1	0			1
6942	0099	1	0			1
6942	0100	0	0			0
6942	0101	0	0			0
6942	0102	0	1			1
6942	0103	0	0			0
6942	0104	1	0			1
6942	0105	0	0			0
6942	0106	1	0			1
6942	0107	0	0			0
6942	0108	0	0			0
6942	0109	1	0			1
6942	0110	0	0			0
6942	0111	0	0			0
6942	0112	0	1			1
6942	0113	0	0			0
6942	0114	1	0			1
6942	0115	0	0			0
6942	0116	1	0			1
6942	0117	0	0			0
6942	0118	0	0			0
6942	0119	1	0			1
6942	0120	1	0			1
6942	0121	1	0			1
6942	0122	0	1			1
6942	0123	1	0			1
6942	0124	2	0			2
6942	0125	1	0			1
6942	0126	2	0			2
6942	0127	1	0			1
6942	0128	1	0			1
6942	0129	2	0			2
6942	0130	0	0			0
6942	0131	0	0			0
6942	0132	0	1			1
6942	0133	0	0			0
6942	0134	1	0			1
6942	0135	0	0			0
6942	0136	1	0			1
6942	0137	0	0			0
6942	0138	0	0			0
6942	0139	1	0			1
6942	0140	0	1			1
6942	0141	0	1			1
6942	0142	0	2			2
6942	0143	0	1			1
6942	0144	0	1			1
6942	0145	0	1			1
6942	0146	1	1			2
6942	0147	0	1			1
6942	0148	0	1			1
6942	0149	1	1			2
6942	0150	0	0			0
6942	0151	0	0			0
6942	0152	0	1			1
6942	0153	0	0			0
6942	0154	1	0			1
6942	0155	0	0			0
6942	0156	1	0			1
6942	0157	0	0			0
6942	0158	0	0			0
6942	0159	1	0			1
6942	0160	1	0			1
6942	0161	1	0			1
6942	0162	1	1			2
6942	0163	1	0			1
6942	0164	2	0			2
6942	0165	1	0			1
6942	0166	1	0			1
6942	0167	1	0			1
6942	0168	1	0			1
6942	0169	2	0			2
6942	0170	0	0			0
6942	0171	0	0			0
6942	0172	0	1			1
6942	0173	0	0			0
6942	0174	1	0			1
6942	0175	0	0			0
6942	0176	1	0			1
6942	0177	0	0			0
6942	0178	0	0			0
6942	0179	1	0			1
6942	0180	0	0			0
6942	0181	0	0			0
6942	0182	0	1			1
6942	0183	0	0			0
6942	0184	1	0			1
6942	0185	0	0			0
6942	0186	1	0			1
6942	0187	0	0			0
6942	0188	0	0			0
6942	0189	1	0			1
6942	0190	1	0			1
6942	0191	1	0			1
6942	0192	1	1			2
6942	0193	1	0			1
6942	0194	2	0			2
6942	0195	1	0			1
6942	0196	2	0			2
6942	0197	1	0			1
6942	0198	1	0			1
6942	0199	1	0			1
6942	0200	1	0			1
6942	0201	1	0			1
6942	0202	0	1			1
6942	0203	1	0			1
6942	0204	2	0			2
6942	0205	1	0			1
6942	0206	2	0			2
6942	0207	1	0			1
6942	0208	1	0			1
6942	0209	2	0			2
6942	0210	1	0			1
6942	0211	1	0			1
6942	0212	0	1			1
6942	0213	1	0			1
6942	0214	2	0			2
6942	0215	1	0			1
6942	0216	2	0			2
6942	0217	1	0			1
6942	0218	1	0			1
6942	0219	2	0			2
6942	0220	1	0			1
6942	0221	1	0			1
6942	0222	0	1			1
6942	0223	1	0			1
6942	0224	2	0			2
6942	0225	1	0			1
6942	0226	2	0			2
6942	0227	1	0			1
6942	0228	1	0			1
6942	0229	2	0			2
6942	0230	1	0			1
6942	0231	1	0			1
6942	0232	0	1			1
6942	0233	1	0			1
6942	0234	2	0			2
6942	0235	1	0			1
6942	0236	2	0			2
6942	0237	1	0			1
6942	0238	1	0			1
6942	0239	2	0			2
6942	0240	1	1			2
6942	0241	1	1			2
6942	0242	0	2			2
6942	0243	1	1			2
6942	0244	1	1			2
6942	0245	1	1			2
6942	0246	2	1			3
6942	0247	1	1			2
6942	0248	1	1			2
6942	0249	2	1			3
6942	0250	1	0			1
6942	0251	1	0			1
6942	0252	0	1			1
6942	0253	1	0			1
6942	0254	2	0			2
6942	0255	1	0			1
6942	0256	2	0			2
6942	0257	1	0			1
6942	0258	1	0			1
6942	0259	2	0			2
6942	0260	2	0			2
6942	0261	2	0			2
6942	0262	1	1			2
6942	0263	2	0			2
6942	0264	3	0			3
6942	0265	2	0			2
6942	0266	2	0			2
6942	0267	2	0			2
6942	0268	2	0			2
6942	0269	3	0			3
6942	0270	1	0			1
6942	0271	1	0			1
6942	0272	0	1			1
6942	0273	1	0			1
6942	0274	2	0			2
6942	0275	1	0			1
6942	0276	2	0			2
6942	0277	1	0			1
6942	0278	1	0			1
6942	0279	2	0			2
6942	0280	1	0			1
6942	0281	1	0			1
6942	0282	0	1			1
6942	0283	1	0			1
6942	0284	2	0			2
6942	0285	1	0			1
6942	0286	2	0			2
6942	0287	1	0			1
6942	0288	1	0			1
6942	0289	2	0			2
6942	0290	2	0			2
6942	0291	2	0			2
6942	0292	1	1			2
6942	0293	2	0			2
6942	0294	3	0			3
6942	0295	2	0			2
6942	0296	3	0			3
6942	0297	2	0			2
6942	0298	2	0			2
6942	0299	2	0			2
6942	0300	0	0			0
6942	0301	0	0			0
6942	0302	0	1			1
6942	0303	0	0			0
6942	0304	1	0			1
6942	0305	0	0			0
6942	0306	1	0			1
6942	0307	0	0			0
6942	0308	0	0			0
6942	0309	1	0			1
6942	0310	0	0			0
6942	0311	0	0			0
6942	0312	0	1			1
6942	0313	0	0			0
6942	0314	1	0			1
6942	0315	0	0			0
6942	0316	1	0			1
6942	0317	0	0			0
6942	0318	0	0			0
6942	0319	1	0			1
6942	0320	1	0			1
6942	0321	1	0			1
6942	0322	0	1			1
6942	0323	1	0			1
6942	0324	2	0			2
6942	0325	1	0			1
6942	0326	2	0			2
6942	0327	1	0			1
6942	0328	1	0			1
6942	0329	2	0			2
6942	0330	0	0			0
6942	0331	0	0			0
6942	0332	0	1			1
6942	0333	0	0			0
6942	0334	1	0			1
6942	0335	0	0			0
6942	0336	1	0			1
6942	0337	0	0			0
6942	0338	0	0			0
6942	0339	1	0			1
6942	0340	0	1			1
6942	0341	0	1			1
6942	0342	0	2			2
6942	0343	0	1			1
6942	0344	0	1			1
6942	0345	0	1			1
6942	0346	1	1			2
6942	0347	0	1			1
6942	0348	0	1			1
6942	0349	1	1			2
6942	0350	0	0			0
6942	0351	0	0			0
6942	0352	0	1			1
6942	0353	0	0			0
6942	0354	1	0			1
6942	0355	0	0			0
6942	0356	1	0			1
6942	0357	0	0			0
6942	0358	0	0			0
6942	0359	1	0			1
6942	0360	1	0			1
6942	0361	1	0			1
6942	0362	1	1			2
6942	0363	1	0			1
6942	0364	2	0			2
6942	0365	1	0			1
6942	0366	1	0			1
6942	0367	1	0			1
6942	0368	1	0			1
6942	0369	2	0			2
6942	0370	0	0			0
6942	0371	0	0			0
6942	0372	0	1			1
6942	0373	0	0			0
6942	0374	1	0			1
6942	0375	0	0			0
6942	0376	1	0			1
6942	0377	0	0			0
6942	0378	0	0			0
6942	0379	1	0			1
6942	0380	0	0			0
6942	0381	0	0			0
6942	0382	0	1			1
6942	0383	0	0			0
6942	0384	1	0			1
6942	0385	0	0			0
6942	0386	1	0			1
6942	0387	0	0			0
6942	0388	0	0			0
6942	0389	1	0			1
6942	0390	1	0			1
6942	0391	1	0			1
6942	0392	1	1			2
6942	0393	1	0			1
6942	0394	2	0			2
6942	0395	1	0			1
6942	0396	2	0			2
6942	0397	1	0			1
6942	0398	1	0			1
6942	0399	1	0			1
6942	0400	1	0			1
6942	0401	1	0			1
6942	0402	1	1			2
6942	0403	1	0			1
6942	0404	1	0			1
6942	0405	1	0			1
6942	0406	2	0			2
6942	0407	1	0			1
6942	0408	1	0			1
6942	0409	2	0			2
6942	0410	1	0			1
6942	0411	1	0			1
6942	0412	1	1			2
6942	0413	1	0			1
6942	0414	1	0			1
6942	0415	1	0			1
6942	0416	2	0			2
6942	0417	1	0			1
6942	0418	1	0			1
6942	0419	2	0			2
6942	0420	2	0			2
6942	0421	2	0			2
6942	0422	1	1			2
6942	0423	2	0			2
6942	0424	2	0			2
6942	0425	2	0			2
6942	0426	3	0			3
6942	0427	2	0			2
6942	0428	2	0			2
6942	0429	3	0			3
6942	0430	1	0			1
6942	0431	1	0			1
6942	0432	1	1			2
6942	0433	1	0			1
6942	0434	1	0			1
6942	0435	1	0			1
6942	0436	2	0			2
6942	0437	1	0			1
6942	0438	1	0			1
6942	0439	2	0			2
6942	0440	0	1			1
6942	0441	0	1			1
6942	0442	0	2			2
6942	0443	0	1			1
6942	0444	0	1			1
6942	0445	0	1			1
6942	0446	1	1			2
6942	0447	0	1			1
6942	0448	0	1			1
6942	0449	1	1			2
6942	0450	1	0			1
6942	0451	1	0			1
6942	0452	1	1			2
6942	0453	1	0			1
6942	0454	1	0			1
6942	0455	1	0			1
6942	0456	2	0			2
6942	0457	1	0			1
6942	0458	1	0			1
6942	0459	2	0			2
6942	0460	2	0			2
6942	0461	2	0			2
6942	0462	2	1			3
6942	0463	2	0			2
6942	0464	2	0			2
6942	0465	2	0			2
6942	0466	2	0			2
6942	0467	2	0			2
6942	0468	2	0			2
6942	0469	3	0			3
6942	0470	1	0			1
6942	0471	1	0			1
6942	0472	1	1			2
6942	0473	1	0			1
6942	0474	1	0			1
6942	0475	1	0			1
6942	0476	2	0			2
6942	0477	1	0			1
6942	0478	1	0			1
6942	0479	2	0			2
6942	0480	1	0			1
6942	0481	1	0			1
6942	0482	1	1			2
6942	0483	1	0			1
6942	0484	1	0			1
6942	0485	1	0			1
6942	0486	2	0			2
6942	0487	1	0			1
6942	0488	1	0			1
6942	0489	2	0			2
6942	0490	2	0			2
6942	0491	2	0			2
6942	0492	2	1			3
6942	0493	2	0			2
6942	0494	2	0			2
6942	0495	2	0			2
6942	0496	3	0			3
6942	0497	2	0			2
6942	0498	2	0			2
6942	0499	2	0			2
6942	0500	0	0			0
6942	0501	0	0			0
6942	0502	0	1			1
6942	0503	0	0			0
6942	0504	1	0			1
6942	0505	0	0			0
6942	0506	1	0			1
6942	0507	0	0			0
6942	0508	0	0			0
6942	0509	1	0			1
6942	0510	0	0			0
6942	0511	0	0			0
6942	0512	0	1			1
6942	0513	0	0			0
6942	0514	1	0			1
6942	0515	0	0			0
6942	0516	1	0			1
6942	0517	0	0			0
6942	0518	0	0			0
6942	0519	1	0			1
6942	0520	1	0			1
6942	0521	1	0			1
6942	0522	0	1			1
6942	0523	1	0			1
6942	0524	2	0			2
6942	0525	1	0			1
6942	0526	2	0			2
6942	0527	1	0			1
6942	0528	1	0			1
6942	0529	2	0			2
6942	0530	0	0			0
6942	0531	0	0			0
6942	0532	0	1			1
6942	0533	0	0			0
6942	0534	1	0			1
6942	0535	0	0			0
6942	0536	1	0			1
6942	0537	0	0			0
6942	0538	0	0			0
6942	0539	1	0			1
6942	0540	0	1			1
6942	0541	0	1			1
6942	0542	0	2			2
6942	0543	0	1			1
6942	0544	0	1			1
6942	0545	0	1			1
6942	0546	1	1			2
6942	0547	0	1			1
6942	0548	0	1			1
6942	0549	1	1			2
6942	0550	0	0			0
6942	0551	0	0			0
6942	0552	0	1			1
6942	0553	0	0			0
6942	0554	1	0			1
6942	0555	0	0			0
6942	0556	1	0			1
6942	0557	0	0			0
6942	0558	0	0			0
6942	0559	1	0			1
6942	0560	1	0			1
6942	0561	1	0			1
6942	0562	1	1			2
6942	0563	1	0			1
6942	0564	2	0			2
6942	0565	1	0			1
6942	0566	1	0			1
6942	0567	1	0			1
6942	0568	1	0			1
6942	0569	2	0			2
6942	0570	0	0			0
6942	0571	0	0			0
6942	0572	0	1			1
6942	0573	0	0			0
6942	0574	1	0			1
6942	0575	0	0			0
6942	0576	1	0			1
6942	0577	0	0			0
6942	0578	0	0			0
6942	0579	1	0			1
6942	0580	0	0			0
6942	0581	0	0			0
6942	0582	0	1			1
6942	0583	0	0			0
6942	0584	1	0			1
6942	0585	0	0			0
6942	0586	1	0			1
6942	0587	0	0			0
6942	0588	0	0			0
6942	0589	1	0			1
6942	0590	1	0			1
6942	0591	1	0			1
6942	0592	1	1			2
6942	0593	1	0			1
6942	0594	2	0			2
6942	0595	1	0			1
6942	0596	2	0			2
6942	0597	1	0			1
6942	0598	1	0			1
6942	0599	1	0			1
6942	0600	1	0			1
6942	0601	1	0			1
6942	0602	1	1			2
6942	0603	1	0			1
6942	0604	2	0			2
6942	0605	1	0			1
6942	0606	1	0			1
6942	0607	1	0			1
6942	0608	1	0			1
6942	0609	2	0			2
6942	0610	1	0			1
6942	0611	1	0			1
6942	0612	1	1			2
6942	0613	1	0			1
